,gemeente,postcode,gemiddelde_woz_waarde_woning,gemiddelde_woz_waarde_gemeente,klasse_woz
2072,Veldhoven,5504,284,270.3333333333333,Hoog
2073,Veldhoven,5505,223,270.3333333333333,Hoog
2074,Veldhoven,5506,257,270.3333333333333,Hoog
2075,Veldhoven,5507,409,270.3333333333333,Hoog
2076,Veldhoven,5508,265,270.3333333333333,Hoog
2077,Veldhoven,5509,296,270.3333333333333,Hoog
2078,Eersel,5504,284,302.14285714285717,Hoog
2079,Eersel,5511,351,302.14285714285717,Hoog
2080,Eersel,5512,319,302.14285714285717,Hoog
2081,Eersel,5513,299,302.14285714285717,Hoog
2082,Eersel,5521,269,302.14285714285717,Hoog
2083,Eersel,5524,285,302.14285714285717,Hoog
2084,Eersel,5525,308,302.14285714285717,Hoog
2085,Bladel,5527,264,291.8,Hoog
2086,Bladel,5528,311,291.8,Hoog
2087,Bladel,5529,315,291.8,Hoog
2088,Bladel,5531,257,291.8,Hoog
2089,Bladel,5534,312,291.8,Hoog
2090,Valkenswaard,5551,248,280.6666666666667,Hoog
2091,Valkenswaard,5552,215,280.6666666666667,Hoog
2092,Valkenswaard,5553,344,280.6666666666667,Hoog
2093,Valkenswaard,5554,249,280.6666666666667,Hoog
2094,Valkenswaard,5555,257,280.6666666666667,Hoog
2095,Valkenswaard,5556,371,280.6666666666667,Hoog
2096,Bergeijk,5561,349,292.0,Hoog
2097,Bergeijk,5563,281,292.0,Hoog
2098,Bergeijk,5571,269,292.0,Hoog
2099,Bergeijk,5575,269,292.0,Hoog
2100,Waalre,5581,311,304.3333333333333,Hoog
2101,Waalre,5582,326,304.3333333333333,Hoog
2102,Waalre,5583,276,304.3333333333333,Hoog
2103,Heeze-Leende,5591,302,331.6666666666667,Hoog
2104,Heeze-Leende,5595,339,331.6666666666667,Hoog
2105,Heeze-Leende,6029,354,331.6666666666667,Hoog
2106,Eindhoven,5611,230,255.3939393939394,Middel-Hoog
2107,Eindhoven,5612,151,255.3939393939394,Middel-Hoog
2108,Eindhoven,5613,263,255.3939393939394,Middel-Hoog
2109,Eindhoven,5614,230,255.3939393939394,Middel-Hoog
2110,Eindhoven,5615,238,255.3939393939394,Middel-Hoog
2111,Eindhoven,5616,199,255.3939393939394,Middel-Hoog
2112,Eindhoven,5617,184,255.3939393939394,Middel-Hoog
2113,Eindhoven,5621,143,255.3939393939394,Middel-Hoog
2114,Eindhoven,5622,182,255.3939393939394,Middel-Hoog
2115,Eindhoven,5623,174,255.3939393939394,Middel-Hoog
2116,Eindhoven,5624,222,255.3939393939394,Middel-Hoog
2117,Eindhoven,5625,171,255.3939393939394,Middel-Hoog
2118,Eindhoven,5626,380,255.3939393939394,Middel-Hoog
2119,Eindhoven,5627,224,255.3939393939394,Middel-Hoog
2120,Eindhoven,5628,193,255.3939393939394,Middel-Hoog
2121,Eindhoven,5629,332,255.3939393939394,Middel-Hoog
2122,Eindhoven,5631,292,255.3939393939394,Middel-Hoog
2123,Eindhoven,5632,200,255.3939393939394,Middel-Hoog
2124,Eindhoven,5633,511,255.3939393939394,Middel-Hoog
2125,Eindhoven,5641,194,255.3939393939394,Middel-Hoog
2126,Eindhoven,5642,183,255.3939393939394,Middel-Hoog
2127,Eindhoven,5643,194,255.3939393939394,Middel-Hoog
2128,Eindhoven,5644,284,255.3939393939394,Middel-Hoog
2129,Eindhoven,5645,252,255.3939393939394,Middel-Hoog
2130,Eindhoven,5646,310,255.3939393939394,Middel-Hoog
2131,Eindhoven,5647,810,255.3939393939394,Middel-Hoog
2132,Eindhoven,5651,224,255.3939393939394,Middel-Hoog
2133,Eindhoven,5652,174,255.3939393939394,Middel-Hoog
2134,Eindhoven,5653,184,255.3939393939394,Middel-Hoog
2135,Eindhoven,5654,173,255.3939393939394,Middel-Hoog
2136,Eindhoven,5655,240,255.3939393939394,Middel-Hoog
2137,Eindhoven,5657,412,255.3939393939394,Middel-Hoog
2138,Eindhoven,5658,275,255.3939393939394,Middel-Hoog
2139,Geldrop-Mierlo,5655,240,238.66666666666666,Middel-Hoog
2140,Geldrop-Mierlo,5661,351,238.66666666666666,Middel-Hoog
2141,Geldrop-Mierlo,5662,233,238.66666666666666,Middel-Hoog
2142,Geldrop-Mierlo,5663,269,238.66666666666666,Middel-Hoog
2143,Geldrop-Mierlo,5664,205,238.66666666666666,Middel-Hoog
2144,Geldrop-Mierlo,5665,166,238.66666666666666,Middel-Hoog
2145,Geldrop-Mierlo,5666,214,238.66666666666666,Middel-Hoog
2146,Geldrop-Mierlo,5667,206,238.66666666666666,Middel-Hoog
2147,Geldrop-Mierlo,5731,264,238.66666666666666,Middel-Hoog
2148,"Nuenen, Gerwen en Nederwetten",5671,284,296.75,Hoog
2149,"Nuenen, Gerwen en Nederwetten",5672,249,296.75,Hoog
2150,"Nuenen, Gerwen en Nederwetten",5673,303,296.75,Hoog
2151,"Nuenen, Gerwen en Nederwetten",5674,351,296.75,Hoog
2152,Best,5681,411,296.6,Hoog
2153,Best,5682,268,296.6,Hoog
2154,Best,5683,247,296.6,Hoog
2155,Best,5684,235,296.6,Hoog
2156,Best,5685,322,296.6,Hoog
2157,Son en Breugel,5691,309,263.0,Middel-Hoog
2158,Son en Breugel,5692,248,263.0,Middel-Hoog
2159,Son en Breugel,5694,232,263.0,Middel-Hoog
2160,Helmond,5701,139,196.88888888888889,Laag
2161,Helmond,5702,149,196.88888888888889,Laag
2162,Helmond,5703,140,196.88888888888889,Laag
2163,Helmond,5704,185,196.88888888888889,Laag
2164,Helmond,5705,155,196.88888888888889,Laag
2165,Helmond,5706,239,196.88888888888889,Laag
2166,Helmond,5707,239,196.88888888888889,Laag
2167,Helmond,5708,316,196.88888888888889,Laag
2168,Helmond,5709,210,196.88888888888889,Laag
2169,Someren,5711,244,265.25,Middel-Hoog
2170,Someren,5712,261,265.25,Middel-Hoog
2171,Someren,5715,304,265.25,Middel-Hoog
2172,Someren,5721,252,265.25,Middel-Hoog
2173,Asten,5712,261,312.5,Hoog
2174,Asten,5721,252,312.5,Hoog
2175,Asten,5724,422,312.5,Hoog
2176,Asten,5725,315,312.5,Hoog
2177,Laarbeek,5735,257,265.0,Middel-Hoog
2178,Laarbeek,5737,282,265.0,Middel-Hoog
2179,Laarbeek,5738,300,265.0,Middel-Hoog
2180,Laarbeek,5741,221,265.0,Middel-Hoog
2181,Deurne,5751,232,263.5,Middel-Hoog
2182,Deurne,5752,333,263.5,Middel-Hoog
2183,Deurne,5753,264,263.5,Middel-Hoog
2184,Deurne,5754,244,263.5,Middel-Hoog
2185,Deurne,5756,303,263.5,Middel-Hoog
2186,Deurne,5757,260,263.5,Middel-Hoog
2187,Deurne,5758,233,263.5,Middel-Hoog
2188,Deurne,5759,239,263.5,Middel-Hoog
2189,Peel en Maas,5758,233,233.75,Middel
2190,Peel en Maas,5768,239,233.75,Middel
2191,Peel en Maas,5928,250,233.75,Middel
2192,Peel en Maas,5981,204,233.75,Middel
2193,Peel en Maas,5984,237,233.75,Middel
2194,Peel en Maas,5985,239,233.75,Middel
2195,Peel en Maas,5986,231,233.75,Middel
2196,Peel en Maas,5987,270,233.75,Middel
2197,Peel en Maas,5988,234,233.75,Middel
2198,Peel en Maas,5991,217,233.75,Middel
2199,Peel en Maas,5993,229,233.75,Middel
2200,Peel en Maas,5995,222,233.75,Middel
2201,Horst aan de Maas,5766,248,244.23529411764707,Middel-Hoog
2202,Horst aan de Maas,5864,234,244.23529411764707,Middel-Hoog
2203,Horst aan de Maas,5865,217,244.23529411764707,Middel-Hoog
2204,Horst aan de Maas,5866,258,244.23529411764707,Middel-Hoog
2205,Horst aan de Maas,5871,237,244.23529411764707,Middel-Hoog
2206,Horst aan de Maas,5872,244,244.23529411764707,Middel-Hoog
2207,Horst aan de Maas,5961,222,244.23529411764707,Middel-Hoog
2208,Horst aan de Maas,5962,265,244.23529411764707,Middel-Hoog
2209,Horst aan de Maas,5963,252,244.23529411764707,Middel-Hoog
2210,Horst aan de Maas,5964,275,244.23529411764707,Middel-Hoog
2211,Horst aan de Maas,5966,244,244.23529411764707,Middel-Hoog
2212,Horst aan de Maas,5971,220,244.23529411764707,Middel-Hoog
2213,Horst aan de Maas,5973,249,244.23529411764707,Middel-Hoog
2214,Horst aan de Maas,5975,245,244.23529411764707,Middel-Hoog
2215,Horst aan de Maas,5976,244,244.23529411764707,Middel-Hoog
2216,Horst aan de Maas,5977,330,244.23529411764707,Middel-Hoog
2217,Horst aan de Maas,9999,168,244.23529411764707,Middel-Hoog
2218,Venray,5801,198,244.35294117647058,Middel-Hoog
2219,Venray,5802,161,244.35294117647058,Middel-Hoog
2220,Venray,5803,190,244.35294117647058,Middel-Hoog
2221,Venray,5804,271,244.35294117647058,Middel-Hoog
2222,Venray,5807,236,244.35294117647058,Middel-Hoog
2223,Venray,5808,242,244.35294117647058,Middel-Hoog
2224,Venray,5809,249,244.35294117647058,Middel-Hoog
2225,Venray,5811,250,244.35294117647058,Middel-Hoog
2226,Venray,5812,285,244.35294117647058,Middel-Hoog
2227,Venray,5813,262,244.35294117647058,Middel-Hoog
2228,Venray,5814,277,244.35294117647058,Middel-Hoog
2229,Venray,5815,278,244.35294117647058,Middel-Hoog
2230,Venray,5816,277,244.35294117647058,Middel-Hoog
2231,Venray,5817,289,244.35294117647058,Middel-Hoog
2232,Venray,5861,217,244.35294117647058,Middel-Hoog
2233,Venray,5862,239,244.35294117647058,Middel-Hoog
2234,Venray,5863,233,244.35294117647058,Middel-Hoog
2235,Bergen (L.),5851,211,211.0,Middel
2236,Bergen (L.),5853,202,211.0,Middel
2237,Bergen (L.),5854,194,211.0,Middel
2238,Bergen (L.),5855,220,211.0,Middel
2239,Bergen (L.),5856,228,211.0,Middel
2240,Venlo,5911,158,194.77272727272728,Laag
2241,Venlo,5912,168,194.77272727272728,Laag
2242,Venlo,5913,209,194.77272727272728,Laag
2243,Venlo,5914,146,194.77272727272728,Laag
2244,Venlo,5915,196,194.77272727272728,Laag
2245,Venlo,5916,291,194.77272727272728,Laag
2246,Venlo,5921,152,194.77272727272728,Laag
2247,Venlo,5922,135,194.77272727272728,Laag
2248,Venlo,5923,141,194.77272727272728,Laag
2249,Venlo,5924,145,194.77272727272728,Laag
2250,Venlo,5925,152,194.77272727272728,Laag
2251,Venlo,5926,299,194.77272727272728,Laag
2252,Venlo,5927,280,194.77272727272728,Laag
2253,Venlo,5928,250,194.77272727272728,Laag
2254,Venlo,5931,181,194.77272727272728,Laag
2255,Venlo,5932,149,194.77272727272728,Laag
2256,Venlo,5935,190,194.77272727272728,Laag
2257,Venlo,5941,216,194.77272727272728,Laag
2258,Venlo,5943,222,194.77272727272728,Laag
2259,Venlo,5944,238,194.77272727272728,Laag
2260,Venlo,5951,199,194.77272727272728,Laag
2261,Venlo,9999,168,194.77272727272728,Laag
2262,Beesel,5953,176,203.0,Middel
2263,Beesel,5954,230,203.0,Middel
2264,Weert,6001,193,213.28571428571428,Middel
2265,Weert,6002,214,213.28571428571428,Middel
2266,Weert,6003,278,213.28571428571428,Middel
2267,Weert,6004,182,213.28571428571428,Middel
2268,Weert,6005,216,213.28571428571428,Middel
2269,Weert,6006,202,213.28571428571428,Middel
2270,Weert,6039,208,213.28571428571428,Middel
2271,Leudal,6011,220,217.3125,Middel
2272,Leudal,6012,253,217.3125,Middel
2273,Leudal,6013,227,217.3125,Middel
2274,Leudal,6014,209,217.3125,Middel
2275,Leudal,6015,201,217.3125,Middel
2276,Leudal,6037,239,217.3125,Middel
2277,Leudal,6081,196,217.3125,Middel
2278,Leudal,6082,218,217.3125,Middel
2279,Leudal,6083,203,217.3125,Middel
2280,Leudal,6085,204,217.3125,Middel
2281,Leudal,6086,214,217.3125,Middel
2282,Leudal,6088,225,217.3125,Middel
2283,Leudal,6089,215,217.3125,Middel
2284,Leudal,6093,213,217.3125,Middel
2285,Leudal,6095,220,217.3125,Middel
2286,Leudal,6096,220,217.3125,Middel
2287,Maasgouw,6017,208,207.5,Middel
2288,Maasgouw,6019,187,207.5,Middel
2289,Maasgouw,6051,184,207.5,Middel
2290,Maasgouw,6067,196,207.5,Middel
2291,Maasgouw,6097,223,207.5,Middel
2292,Maasgouw,6099,215,207.5,Middel
2293,Maasgouw,6107,209,207.5,Middel
2294,Maasgouw,6109,238,207.5,Middel
2295,Cranendonck,6021,231,246.66666666666666,Middel-Hoog
2296,Cranendonck,6023,203,246.66666666666666,Middel-Hoog
2297,Cranendonck,6024,207,246.66666666666666,Middel-Hoog
2298,Cranendonck,6026,247,246.66666666666666,Middel-Hoog
2299,Cranendonck,6027,285,246.66666666666666,Middel-Hoog
2300,Cranendonck,6028,307,246.66666666666666,Middel-Hoog
2301,Nederweert,6031,231,247.2,Middel-Hoog
2302,Nederweert,6034,255,247.2,Middel-Hoog
2303,Nederweert,6035,249,247.2,Middel-Hoog
2304,Nederweert,6091,260,247.2,Middel-Hoog
2305,Nederweert,6092,241,247.2,Middel-Hoog
2306,Roermond,6041,197,172.625,Laag
2307,Roermond,6042,181,172.625,Laag
2308,Roermond,6043,143,172.625,Laag
2309,Roermond,6044,118,172.625,Laag
2310,Roermond,6045,149,172.625,Laag
2311,Roermond,6049,235,172.625,Laag
2312,Roermond,6071,190,172.625,Laag
2313,Roermond,9999,168,172.625,Laag
2314,Roerdalen,6061,188,201.66666666666666,Middel
2315,Roerdalen,6063,187,201.66666666666666,Middel
2316,Roerdalen,6065,226,201.66666666666666,Middel
2317,Roerdalen,6074,203,201.66666666666666,Middel
2318,Roerdalen,6075,206,201.66666666666666,Middel
2319,Roerdalen,6077,200,201.66666666666666,Middel
2320,Echt-Susteren,6101,180,205.88888888888889,Middel
2321,Echt-Susteren,6102,206,205.88888888888889,Middel
2322,Echt-Susteren,6104,209,205.88888888888889,Middel
2323,Echt-Susteren,6105,237,205.88888888888889,Middel
2324,Echt-Susteren,6111,222,205.88888888888889,Middel
2325,Echt-Susteren,6112,236,205.88888888888889,Middel
2326,Echt-Susteren,6114,183,205.88888888888889,Middel
2327,Echt-Susteren,6116,195,205.88888888888889,Middel
2328,Echt-Susteren,6118,185,205.88888888888889,Middel
2329,Sittard-Geleen,6121,185,173.25,Laag
2330,Sittard-Geleen,6122,169,173.25,Laag
2331,Sittard-Geleen,6123,178,173.25,Laag
2332,Sittard-Geleen,6124,217,173.25,Laag
2333,Sittard-Geleen,6125,187,173.25,Laag
2334,Sittard-Geleen,6127,179,173.25,Laag
2335,Sittard-Geleen,6131,156,173.25,Laag
2336,Sittard-Geleen,6132,230,173.25,Laag
2337,Sittard-Geleen,6133,187,173.25,Laag
2338,Sittard-Geleen,6134,121,173.25,Laag
2339,Sittard-Geleen,6135,151,173.25,Laag
2340,Sittard-Geleen,6136,146,173.25,Laag
2341,Sittard-Geleen,6137,140,173.25,Laag
2342,Sittard-Geleen,6141,200,173.25,Laag
2343,Sittard-Geleen,6142,207,173.25,Laag
2344,Sittard-Geleen,6143,189,173.25,Laag
2345,Sittard-Geleen,6151,191,173.25,Laag
2346,Sittard-Geleen,6153,285,173.25,Laag
2347,Sittard-Geleen,6161,129,173.25,Laag
2348,Sittard-Geleen,6162,154,173.25,Laag
2349,Sittard-Geleen,6163,123,173.25,Laag
2350,Sittard-Geleen,6164,139,173.25,Laag
2351,Sittard-Geleen,6165,146,173.25,Laag
2352,Sittard-Geleen,6166,149,173.25,Laag
2353,Stein,6129,185,185.0,Laag
2354,Stein,6171,177,185.0,Laag
2355,Stein,6181,193,185.0,Laag
2356,Schinnen,6155,193,199.0,Laag
2357,Schinnen,6174,249,199.0,Laag
2358,Schinnen,6365,188,199.0,Laag
2359,Schinnen,6436,175,199.0,Laag
2360,Schinnen,6438,187,199.0,Laag
2361,Schinnen,6439,202,199.0,Laag
2362,Beek,6176,201,201.66666666666666,Middel
2363,Beek,6191,184,201.66666666666666,Middel
2364,Beek,7037,220,201.66666666666666,Middel
2365,Maastricht,6211,208,191.77777777777777,Laag
2366,Maastricht,6212,374,191.77777777777777,Laag
2367,Maastricht,6213,302,191.77777777777777,Laag
2368,Maastricht,6214,139,191.77777777777777,Laag
2369,Maastricht,6215,170,191.77777777777777,Laag
2370,Maastricht,6216,149,191.77777777777777,Laag
2371,Maastricht,6217,138,191.77777777777777,Laag
2372,Maastricht,6218,153,191.77777777777777,Laag
2373,Maastricht,6219,162,191.77777777777777,Laag
2374,Maastricht,6221,221,191.77777777777777,Laag
2375,Maastricht,6222,127,191.77777777777777,Laag
2376,Maastricht,6223,180,191.77777777777777,Laag
2377,Maastricht,6224,140,191.77777777777777,Laag
2378,Maastricht,6225,228,191.77777777777777,Laag
2379,Maastricht,6226,224,191.77777777777777,Laag
2380,Maastricht,6227,173,191.77777777777777,Laag
2381,Maastricht,6228,171,191.77777777777777,Laag
2382,Maastricht,6229,193,191.77777777777777,Laag
2383,Eijsden-Margraten,6245,222,249.41666666666666,Middel-Hoog
2384,Eijsden-Margraten,6247,236,249.41666666666666,Middel-Hoog
2385,Eijsden-Margraten,6251,259,249.41666666666666,Middel-Hoog
2386,Eijsden-Margraten,6252,278,249.41666666666666,Middel-Hoog
2387,Eijsden-Margraten,6255,247,249.41666666666666,Middel-Hoog
2388,Eijsden-Margraten,6261,255,249.41666666666666,Middel-Hoog
2389,Eijsden-Margraten,6262,233,249.41666666666666,Middel-Hoog
2390,Eijsden-Margraten,6265,241,249.41666666666666,Middel-Hoog
2391,Eijsden-Margraten,6267,243,249.41666666666666,Middel-Hoog
2392,Eijsden-Margraten,6268,299,249.41666666666666,Middel-Hoog
2393,Eijsden-Margraten,6269,229,249.41666666666666,Middel-Hoog
2394,Eijsden-Margraten,6307,251,249.41666666666666,Middel-Hoog
2395,Gulpen-Wittem,6271,189,231.3846153846154,Middel
2396,Gulpen-Wittem,6273,265,231.3846153846154,Middel
2397,Gulpen-Wittem,6274,245,231.3846153846154,Middel
2398,Gulpen-Wittem,6276,299,231.3846153846154,Middel
2399,Gulpen-Wittem,6277,261,231.3846153846154,Middel
2400,Gulpen-Wittem,6278,302,231.3846153846154,Middel
2401,Gulpen-Wittem,6281,208,231.3846153846154,Middel
2402,Gulpen-Wittem,6285,233,231.3846153846154,Middel
2403,Gulpen-Wittem,6286,195,231.3846153846154,Middel
2404,Gulpen-Wittem,6287,219,231.3846153846154,Middel
2405,Gulpen-Wittem,6289,244,231.3846153846154,Middel
2406,Gulpen-Wittem,6321,191,231.3846153846154,Middel
2407,Gulpen-Wittem,6373,157,231.3846153846154,Middel
2408,Vaals,6291,135,173.33333333333334,Laag
2409,Vaals,6294,200,173.33333333333334,Laag
2410,Vaals,6295,185,173.33333333333334,Laag
2411,Valkenburg aan de Geul,6301,186,223.6,Middel
2412,Valkenburg aan de Geul,6305,218,223.6,Middel
2413,Valkenburg aan de Geul,6325,216,223.6,Middel
2414,Valkenburg aan de Geul,6341,248,223.6,Middel
2415,Valkenburg aan de Geul,6342,250,223.6,Middel
2416,Voerendaal,6311,225,220.25,Middel
2417,Voerendaal,6312,222,220.25,Middel
2418,Voerendaal,6343,233,220.25,Middel
2419,Voerendaal,6367,201,220.25,Middel
2420,Nuth,6333,239,211.75,Middel
2421,Nuth,6336,214,211.75,Middel
2422,Nuth,6361,173,211.75,Middel
2423,Nuth,6363,221,211.75,Middel
2424,Simpelveld,6351,160,211.66666666666666,Middel
2425,Simpelveld,6353,304,211.66666666666666,Middel
2426,Simpelveld,6369,171,211.66666666666666,Middel
2427,Landgraaf,6371,159,155.0,Laag
2428,Landgraaf,6372,148,155.0,Laag
2429,Landgraaf,6373,157,155.0,Laag
2430,Landgraaf,6374,156,155.0,Laag
2431,Heerlen,6411,122,136.14285714285714,Laag
2432,Heerlen,6412,110,136.14285714285714,Laag
2433,Heerlen,6413,109,136.14285714285714,Laag
2434,Heerlen,6414,100,136.14285714285714,Laag
2435,Heerlen,6415,104,136.14285714285714,Laag
2436,Heerlen,6416,165,136.14285714285714,Laag
2437,Heerlen,6417,145,136.14285714285714,Laag
2438,Heerlen,6418,149,136.14285714285714,Laag
2439,Heerlen,6419,183,136.14285714285714,Laag
2440,Heerlen,6421,115,136.14285714285714,Laag
2441,Heerlen,6422,246,136.14285714285714,Laag
2442,Heerlen,6431,112,136.14285714285714,Laag
2443,Heerlen,6432,123,136.14285714285714,Laag
2444,Heerlen,6433,123,136.14285714285714,Laag
2445,Brunssum,6441,122,137.66666666666666,Laag
2446,Brunssum,6442,134,137.66666666666666,Laag
2447,Brunssum,6443,122,137.66666666666666,Laag
2448,Brunssum,6444,150,137.66666666666666,Laag
2449,Brunssum,6445,135,137.66666666666666,Laag
2450,Brunssum,6446,163,137.66666666666666,Laag
2451,Onderbanken,6447,183,181.0,Laag
2452,Onderbanken,6451,155,181.0,Laag
2453,Onderbanken,6454,181,181.0,Laag
2454,Onderbanken,6456,205,181.0,Laag
2455,Kerkrade,6461,135,137.1,Laag
2456,Kerkrade,6462,114,137.1,Laag
2457,Kerkrade,6463,108,137.1,Laag
2458,Kerkrade,6464,149,137.1,Laag
2459,Kerkrade,6465,115,137.1,Laag
2460,Kerkrade,6466,125,137.1,Laag
2461,Kerkrade,6467,151,137.1,Laag
2462,Kerkrade,6468,220,137.1,Laag
2463,Kerkrade,6469,118,137.1,Laag
2464,Kerkrade,6471,136,137.1,Laag
2465,Nijmegen,6511,184,204.33333333333334,Middel
2466,Nijmegen,6512,204,204.33333333333334,Middel
2467,Nijmegen,6515,266,204.33333333333334,Middel
2468,Nijmegen,6521,240,204.33333333333334,Middel
2469,Nijmegen,6522,337,204.33333333333334,Middel
2470,Nijmegen,6523,255,204.33333333333334,Middel
2471,Nijmegen,6524,297,204.33333333333334,Middel
2472,Nijmegen,6525,237,204.33333333333334,Middel
2473,Nijmegen,6531,226,204.33333333333334,Middel
2474,Nijmegen,6532,181,204.33333333333334,Middel
2475,Nijmegen,6533,182,204.33333333333334,Middel
2476,Nijmegen,6534,147,204.33333333333334,Middel
2477,Nijmegen,6535,136,204.33333333333334,Middel
2478,Nijmegen,6536,192,204.33333333333334,Middel
2479,Nijmegen,6537,134,204.33333333333334,Middel
2480,Nijmegen,6538,137,204.33333333333334,Middel
2481,Nijmegen,6541,166,204.33333333333334,Middel
2482,Nijmegen,6542,178,204.33333333333334,Middel
2483,Nijmegen,6543,176,204.33333333333334,Middel
2484,Nijmegen,6544,136,204.33333333333334,Middel
2485,Nijmegen,6545,167,204.33333333333334,Middel
2486,Nijmegen,6546,167,204.33333333333334,Middel
2487,Nijmegen,6574,318,204.33333333333334,Middel
2488,Nijmegen,6663,241,204.33333333333334,Middel
2489,Beuningen,6551,212,241.8,Middel-Hoog
2490,Beuningen,6641,200,241.8,Middel-Hoog
2491,Beuningen,6642,289,241.8,Middel-Hoog
2492,Beuningen,6644,231,241.8,Middel-Hoog
2493,Beuningen,6645,277,241.8,Middel-Hoog
2494,Groesbeek,6561,210,302.5,Hoog
2495,Groesbeek,6562,212,302.5,Hoog
2496,Groesbeek,6564,512,302.5,Hoog
2497,Groesbeek,6571,276,302.5,Hoog
2498,Millingen aan de Rijn,6566,169,169.0,Laag
2499,Ubbergen,6572,219,265.875,Middel-Hoog
2500,Ubbergen,6573,248,265.875,Middel-Hoog
2501,Ubbergen,6574,318,265.875,Middel-Hoog
2502,Ubbergen,6575,442,265.875,Middel-Hoog
2503,Ubbergen,6576,206,265.875,Middel-Hoog
2504,Ubbergen,6577,290,265.875,Middel-Hoog
2505,Ubbergen,6578,185,265.875,Middel-Hoog
2506,Ubbergen,6579,219,265.875,Middel-Hoog
2507,Heumen,6581,255,269.0,Middel-Hoog
2508,Heumen,6582,256,269.0,Middel-Hoog
2509,Heumen,6611,282,269.0,Middel-Hoog
2510,Heumen,6612,283,269.0,Middel-Hoog
2511,Mook en Middelaar,6584,259,294.75,Hoog
2512,Mook en Middelaar,6585,259,294.75,Hoog
2513,Mook en Middelaar,6586,384,294.75,Hoog
2514,Mook en Middelaar,6587,277,294.75,Hoog
2515,Gennep,6591,190,236.2,Middel
2516,Gennep,6595,234,236.2,Middel
2517,Gennep,6596,258,236.2,Middel
2518,Gennep,6598,236,236.2,Middel
2519,Gennep,6599,263,236.2,Middel
2520,Wijchen,6601,180,284.90909090909093,Hoog
2521,Wijchen,6602,243,284.90909090909093,Hoog
2522,Wijchen,6603,261,284.90909090909093,Hoog
2523,Wijchen,6604,258,284.90909090909093,Hoog
2524,Wijchen,6605,201,284.90909090909093,Hoog
2525,Wijchen,6606,328,284.90909090909093,Hoog
2526,Wijchen,6613,312,284.90909090909093,Hoog
2527,Wijchen,6615,448,284.90909090909093,Hoog
2528,Wijchen,6616,306,284.90909090909093,Hoog
2529,Wijchen,6617,315,284.90909090909093,Hoog
2530,Wijchen,6634,282,284.90909090909093,Hoog
2531,Druten,6617,315,251.14285714285714,Middel-Hoog
2532,Druten,6631,301,251.14285714285714,Middel-Hoog
2533,Druten,6651,198,251.14285714285714,Middel-Hoog
2534,Druten,6652,252,251.14285714285714,Middel-Hoog
2535,Druten,6653,197,251.14285714285714,Middel-Hoog
2536,Druten,6654,251,251.14285714285714,Middel-Hoog
2537,Druten,6655,244,251.14285714285714,Middel-Hoog
2538,West Maas en Waal,6621,246,252.875,Middel-Hoog
2539,West Maas en Waal,6626,256,252.875,Middel-Hoog
2540,West Maas en Waal,6627,257,252.875,Middel-Hoog
2541,West Maas en Waal,6628,288,252.875,Middel-Hoog
2542,West Maas en Waal,6629,272,252.875,Middel-Hoog
2543,West Maas en Waal,6657,248,252.875,Middel-Hoog
2544,West Maas en Waal,6658,223,252.875,Middel-Hoog
2545,West Maas en Waal,6659,233,252.875,Middel-Hoog
2546,Overbetuwe,6661,223,239.6153846153846,Middel-Hoog
2547,Overbetuwe,6662,234,239.6153846153846,Middel-Hoog
2548,Overbetuwe,6665,215,239.6153846153846,Middel-Hoog
2549,Overbetuwe,6666,215,239.6153846153846,Middel-Hoog
2550,Overbetuwe,6668,234,239.6153846153846,Middel-Hoog
2551,Overbetuwe,6671,220,239.6153846153846,Middel-Hoog
2552,Overbetuwe,6672,199,239.6153846153846,Middel-Hoog
2553,Overbetuwe,6673,244,239.6153846153846,Middel-Hoog
2554,Overbetuwe,6674,251,239.6153846153846,Middel-Hoog
2555,Overbetuwe,6675,244,239.6153846153846,Middel-Hoog
2556,Overbetuwe,6676,336,239.6153846153846,Middel-Hoog
2557,Overbetuwe,6677,293,239.6153846153846,Middel-Hoog
2558,Overbetuwe,6678,207,239.6153846153846,Middel-Hoog
2559,Lingewaard,6681,247,257.8888888888889,Middel-Hoog
2560,Lingewaard,6684,433,257.8888888888889,Middel-Hoog
2561,Lingewaard,6685,219,257.8888888888889,Middel-Hoog
2562,Lingewaard,6686,240,257.8888888888889,Middel-Hoog
2563,Lingewaard,6687,240,257.8888888888889,Middel-Hoog
2564,Lingewaard,6691,216,257.8888888888889,Middel-Hoog
2565,Lingewaard,6851,229,257.8888888888889,Middel-Hoog
2566,Lingewaard,6852,210,257.8888888888889,Middel-Hoog
2567,Lingewaard,6924,287,257.8888888888889,Middel-Hoog
2568,Wageningen,6701,231,292.25,Hoog
2569,Wageningen,6702,152,292.25,Hoog
2570,Wageningen,6703,330,292.25,Hoog
2571,Wageningen,6704,458,292.25,Hoog
2572,Wageningen,6705,598,292.25,Hoog
2573,Wageningen,6706,200,292.25,Hoog
2574,Wageningen,6707,163,292.25,Hoog
2575,Wageningen,6708,206,292.25,Hoog
2576,Ede,6711,214,274.1875,Hoog
2577,Ede,6712,224,274.1875,Hoog
2578,Ede,6713,181,274.1875,Hoog
2579,Ede,6714,152,274.1875,Hoog
2580,Ede,6715,181,274.1875,Hoog
2581,Ede,6716,214,274.1875,Hoog
2582,Ede,6717,177,274.1875,Hoog
2583,Ede,6718,297,274.1875,Hoog
