,Soort_misdrijf,Perioden,Regio's,Provincie,Aantal_misdrijven,Misdrijven_relatief(%),Aantal_misdrijven_genormaliseerd,Aantal_misdrijven_klasse
6906,4 Misdrijven WvSr (overig),2014,Haren,Groningen,10.0,2.0,9.837678307919332e-05,Laag
6907,4 Misdrijven WvSr (overig),2015,Haren,Groningen,5.0,1.0,4.918839153959666e-05,Laag
6908,4 Misdrijven WvSr (overig),2016,Haren,Groningen,5.0,1.0,4.918839153959666e-05,Laag
6909,4 Misdrijven WvSr (overig),2017,Haren,Groningen,5.0,1.0,4.918839153959666e-05,Laag
6910,5 Verkeersmisdrijven,2013,Haren,Groningen,70.0,8.0,0.0006886374815543532,Midden
6911,5 Verkeersmisdrijven,2014,Haren,Groningen,70.0,10.0,0.0006886374815543532,Midden
6912,5 Verkeersmisdrijven,2015,Haren,Groningen,70.0,9.0,0.0006886374815543532,Midden
6913,5 Verkeersmisdrijven,2016,Haren,Groningen,75.0,11.0,0.0007378258730939499,Midden
6914,5 Verkeersmisdrijven,2017,Haren,Groningen,70.0,12.0,0.0006886374815543532,Midden
6915,6 Drugsmisdrijven,2013,Haren,Groningen,10.0,1.0,9.837678307919332e-05,Laag
6916,6 Drugsmisdrijven,2014,Haren,Groningen,5.0,1.0,4.918839153959666e-05,Laag
6917,6 Drugsmisdrijven,2015,Haren,Groningen,0.0,0.0,0.0,Laag
6918,6 Drugsmisdrijven,2016,Haren,Groningen,5.0,1.0,4.918839153959666e-05,Laag
6919,6 Drugsmisdrijven,2017,Haren,Groningen,5.0,1.0,4.918839153959666e-05,Laag
6920,7 (Vuur)wapenmisdrijven,2013,Haren,Groningen,5.0,0.0,4.918839153959666e-05,Laag
6921,7 (Vuur)wapenmisdrijven,2014,Haren,Groningen,0.0,0.0,0.0,Laag
6922,7 (Vuur)wapenmisdrijven,2015,Haren,Groningen,0.0,0.0,0.0,Laag
6923,7 (Vuur)wapenmisdrijven,2016,Haren,Groningen,0.0,0.0,0.0,Laag
6924,7 (Vuur)wapenmisdrijven,2017,Haren,Groningen,0.0,0.0,0.0,Laag
6925,9 Misdrijven overige wetten,2013,Haren,Groningen,0.0,0.0,0.0,Laag
6926,9 Misdrijven overige wetten,2014,Haren,Groningen,0.0,0.0,0.0,Laag
6927,9 Misdrijven overige wetten,2015,Haren,Groningen,5.0,1.0,4.918839153959666e-05,Laag
6928,9 Misdrijven overige wetten,2016,Haren,Groningen,0.0,0.0,0.0,Laag
6929,9 Misdrijven overige wetten,2017,Haren,Groningen,0.0,0.0,0.0,Laag
6930,"Misdrijven, totaal",2013,Harenkarspel,Noord-Holland,0.0,0.0,0.0,Laag
6931,"Misdrijven, totaal",2014,Harenkarspel,Noord-Holland,0.0,0.0,0.0,Laag
6932,"Misdrijven, totaal",2015,Harenkarspel,Noord-Holland,0.0,0.0,0.0,Laag
6933,"Misdrijven, totaal",2016,Harenkarspel,Noord-Holland,0.0,0.0,0.0,Laag
6934,"Misdrijven, totaal",2017,Harenkarspel,Noord-Holland,0.0,0.0,0.0,Laag
6935,1 Vermogensmisdrijven,2013,Harenkarspel,Noord-Holland,0.0,0.0,0.0,Laag
6936,1 Vermogensmisdrijven,2014,Harenkarspel,Noord-Holland,0.0,0.0,0.0,Laag
6937,1 Vermogensmisdrijven,2015,Harenkarspel,Noord-Holland,0.0,0.0,0.0,Laag
6938,1 Vermogensmisdrijven,2016,Harenkarspel,Noord-Holland,0.0,0.0,0.0,Laag
6939,1 Vermogensmisdrijven,2017,Harenkarspel,Noord-Holland,0.0,0.0,0.0,Laag
6940,"2 Vernielingen, misdr.openb.orde/gezag",2013,Harenkarspel,Noord-Holland,0.0,0.0,0.0,Laag
6941,"2 Vernielingen, misdr.openb.orde/gezag",2014,Harenkarspel,Noord-Holland,0.0,0.0,0.0,Laag
6942,"2 Vernielingen, misdr.openb.orde/gezag",2015,Harenkarspel,Noord-Holland,0.0,0.0,0.0,Laag
6943,"2 Vernielingen, misdr.openb.orde/gezag",2016,Harenkarspel,Noord-Holland,0.0,0.0,0.0,Laag
6944,"2 Vernielingen, misdr.openb.orde/gezag",2017,Harenkarspel,Noord-Holland,0.0,0.0,0.0,Laag
6945,3 Gewelds- en seksuele misdrijven,2013,Harenkarspel,Noord-Holland,0.0,0.0,0.0,Laag
6946,3 Gewelds- en seksuele misdrijven,2014,Harenkarspel,Noord-Holland,0.0,0.0,0.0,Laag
6947,3 Gewelds- en seksuele misdrijven,2015,Harenkarspel,Noord-Holland,0.0,0.0,0.0,Laag
6948,3 Gewelds- en seksuele misdrijven,2016,Harenkarspel,Noord-Holland,0.0,0.0,0.0,Laag
6949,3 Gewelds- en seksuele misdrijven,2017,Harenkarspel,Noord-Holland,0.0,0.0,0.0,Laag
6950,4 Misdrijven WvSr (overig),2013,Harenkarspel,Noord-Holland,0.0,0.0,0.0,Laag
6951,4 Misdrijven WvSr (overig),2014,Harenkarspel,Noord-Holland,0.0,0.0,0.0,Laag
6952,4 Misdrijven WvSr (overig),2015,Harenkarspel,Noord-Holland,0.0,0.0,0.0,Laag
6953,4 Misdrijven WvSr (overig),2016,Harenkarspel,Noord-Holland,0.0,0.0,0.0,Laag
6954,4 Misdrijven WvSr (overig),2017,Harenkarspel,Noord-Holland,0.0,0.0,0.0,Laag
6955,5 Verkeersmisdrijven,2013,Harenkarspel,Noord-Holland,0.0,0.0,0.0,Laag
6956,5 Verkeersmisdrijven,2014,Harenkarspel,Noord-Holland,0.0,0.0,0.0,Laag
6957,5 Verkeersmisdrijven,2015,Harenkarspel,Noord-Holland,0.0,0.0,0.0,Laag
6958,5 Verkeersmisdrijven,2016,Harenkarspel,Noord-Holland,0.0,0.0,0.0,Laag
6959,5 Verkeersmisdrijven,2017,Harenkarspel,Noord-Holland,0.0,0.0,0.0,Laag
6960,6 Drugsmisdrijven,2013,Harenkarspel,Noord-Holland,0.0,0.0,0.0,Laag
6961,6 Drugsmisdrijven,2014,Harenkarspel,Noord-Holland,0.0,0.0,0.0,Laag
6962,6 Drugsmisdrijven,2015,Harenkarspel,Noord-Holland,0.0,0.0,0.0,Laag
6963,6 Drugsmisdrijven,2016,Harenkarspel,Noord-Holland,0.0,0.0,0.0,Laag
6964,6 Drugsmisdrijven,2017,Harenkarspel,Noord-Holland,0.0,0.0,0.0,Laag
6965,7 (Vuur)wapenmisdrijven,2013,Harenkarspel,Noord-Holland,0.0,0.0,0.0,Laag
6966,7 (Vuur)wapenmisdrijven,2014,Harenkarspel,Noord-Holland,0.0,0.0,0.0,Laag
6967,7 (Vuur)wapenmisdrijven,2015,Harenkarspel,Noord-Holland,0.0,0.0,0.0,Laag
6968,7 (Vuur)wapenmisdrijven,2016,Harenkarspel,Noord-Holland,0.0,0.0,0.0,Laag
6969,7 (Vuur)wapenmisdrijven,2017,Harenkarspel,Noord-Holland,0.0,0.0,0.0,Laag
6970,9 Misdrijven overige wetten,2013,Harenkarspel,Noord-Holland,0.0,0.0,0.0,Laag
6971,9 Misdrijven overige wetten,2014,Harenkarspel,Noord-Holland,0.0,0.0,0.0,Laag
6972,9 Misdrijven overige wetten,2015,Harenkarspel,Noord-Holland,0.0,0.0,0.0,Laag
6973,9 Misdrijven overige wetten,2016,Harenkarspel,Noord-Holland,0.0,0.0,0.0,Laag
6974,9 Misdrijven overige wetten,2017,Harenkarspel,Noord-Holland,0.0,0.0,0.0,Laag
6975,"Misdrijven, totaal",2013,Harlingen,Friesland,800.0,100.0,0.007870142646335464,Hoog
6976,"Misdrijven, totaal",2014,Harlingen,Friesland,795.0,100.0,0.007820954254795868,Hoog
6977,"Misdrijven, totaal",2015,Harlingen,Friesland,690.0,100.0,0.0067879980324643385,Hoog
6978,"Misdrijven, totaal",2016,Harlingen,Friesland,655.0,100.0,0.006443679291687162,Hoog
6979,"Misdrijven, totaal",2017,Harlingen,Friesland,495.0,100.0,0.0048696507624200695,Hoog
6980,1 Vermogensmisdrijven,2013,Harlingen,Friesland,390.0,49.0,0.0038366945400885393,Hoog
6981,1 Vermogensmisdrijven,2014,Harlingen,Friesland,405.0,51.0,0.003984259714707329,Hoog
6982,1 Vermogensmisdrijven,2015,Harlingen,Friesland,375.0,54.0,0.0036891293654697493,Hoog
6983,1 Vermogensmisdrijven,2016,Harlingen,Friesland,325.0,50.0,0.0031972454500737825,Midden
6984,1 Vermogensmisdrijven,2017,Harlingen,Friesland,225.0,45.0,0.0022134776192818495,Midden
6985,"2 Vernielingen, misdr.openb.orde/gezag",2013,Harlingen,Friesland,130.0,16.0,0.001278898180029513,Midden
6986,"2 Vernielingen, misdr.openb.orde/gezag",2014,Harlingen,Friesland,140.0,17.0,0.0013772749631087064,Midden
6987,"2 Vernielingen, misdr.openb.orde/gezag",2015,Harlingen,Friesland,120.0,17.0,0.0011805213969503198,Midden
6988,"2 Vernielingen, misdr.openb.orde/gezag",2016,Harlingen,Friesland,105.0,16.0,0.0010329562223315297,Midden
6989,"2 Vernielingen, misdr.openb.orde/gezag",2017,Harlingen,Friesland,85.0,17.0,0.0008362026561731431,Midden
6990,3 Gewelds- en seksuele misdrijven,2013,Harlingen,Friesland,85.0,11.0,0.0008362026561731431,Midden
6991,3 Gewelds- en seksuele misdrijven,2014,Harlingen,Friesland,110.0,14.0,0.0010821446138711264,Midden
6992,3 Gewelds- en seksuele misdrijven,2015,Harlingen,Friesland,70.0,10.0,0.0006886374815543532,Midden
6993,3 Gewelds- en seksuele misdrijven,2016,Harlingen,Friesland,85.0,13.0,0.0008362026561731431,Midden
6994,3 Gewelds- en seksuele misdrijven,2017,Harlingen,Friesland,70.0,15.0,0.0006886374815543532,Midden
6995,4 Misdrijven WvSr (overig),2013,Harlingen,Friesland,5.0,0.0,4.918839153959666e-05,Laag
6996,4 Misdrijven WvSr (overig),2014,Harlingen,Friesland,10.0,2.0,9.837678307919332e-05,Laag
6997,4 Misdrijven WvSr (overig),2015,Harlingen,Friesland,10.0,1.0,9.837678307919332e-05,Laag
6998,4 Misdrijven WvSr (overig),2016,Harlingen,Friesland,10.0,1.0,9.837678307919332e-05,Laag
6999,4 Misdrijven WvSr (overig),2017,Harlingen,Friesland,10.0,2.0,9.837678307919332e-05,Laag
7000,5 Verkeersmisdrijven,2013,Harlingen,Friesland,135.0,17.0,0.0013280865715691098,Midden
7001,5 Verkeersmisdrijven,2014,Harlingen,Friesland,95.0,12.0,0.0009345794392523365,Midden
7002,5 Verkeersmisdrijven,2015,Harlingen,Friesland,95.0,14.0,0.0009345794392523365,Midden
7003,5 Verkeersmisdrijven,2016,Harlingen,Friesland,105.0,16.0,0.0010329562223315297,Midden
7004,5 Verkeersmisdrijven,2017,Harlingen,Friesland,90.0,18.0,0.0008853910477127398,Midden
7005,6 Drugsmisdrijven,2013,Harlingen,Friesland,50.0,6.0,0.0004918839153959665,Midden
7006,6 Drugsmisdrijven,2014,Harlingen,Friesland,20.0,3.0,0.00019675356615838664,Midden
7007,6 Drugsmisdrijven,2015,Harlingen,Friesland,15.0,2.0,0.00014756517461878997,Midden
7008,6 Drugsmisdrijven,2016,Harlingen,Friesland,15.0,3.0,0.00014756517461878997,Midden
7009,6 Drugsmisdrijven,2017,Harlingen,Friesland,10.0,2.0,9.837678307919332e-05,Laag
7010,7 (Vuur)wapenmisdrijven,2013,Harlingen,Friesland,5.0,0.0,4.918839153959666e-05,Laag
7011,7 (Vuur)wapenmisdrijven,2014,Harlingen,Friesland,5.0,0.0,4.918839153959666e-05,Laag
7012,7 (Vuur)wapenmisdrijven,2015,Harlingen,Friesland,0.0,0.0,0.0,Laag
7013,7 (Vuur)wapenmisdrijven,2016,Harlingen,Friesland,5.0,0.0,4.918839153959666e-05,Laag
7014,7 (Vuur)wapenmisdrijven,2017,Harlingen,Friesland,0.0,0.0,0.0,Laag
7015,9 Misdrijven overige wetten,2013,Harlingen,Friesland,5.0,0.0,4.918839153959666e-05,Laag
7016,9 Misdrijven overige wetten,2014,Harlingen,Friesland,10.0,1.0,9.837678307919332e-05,Laag
7017,9 Misdrijven overige wetten,2015,Harlingen,Friesland,0.0,0.0,0.0,Laag
7018,9 Misdrijven overige wetten,2016,Harlingen,Friesland,5.0,1.0,4.918839153959666e-05,Laag
7019,9 Misdrijven overige wetten,2017,Harlingen,Friesland,10.0,2.0,9.837678307919332e-05,Laag
7020,"Misdrijven, totaal",2013,Hattem,Gelderland,425.0,100.0,0.004181013280865716,Hoog
7021,"Misdrijven, totaal",2014,Hattem,Gelderland,320.0,100.0,0.0031480570585341863,Midden
7022,"Misdrijven, totaal",2015,Hattem,Gelderland,385.0,100.0,0.0037875061485489426,Hoog
7023,"Misdrijven, totaal",2016,Hattem,Gelderland,340.0,100.0,0.0033448106246925726,Hoog
7024,"Misdrijven, totaal",2017,Hattem,Gelderland,270.0,100.0,0.0026561731431382195,Midden
7025,1 Vermogensmisdrijven,2013,Hattem,Gelderland,245.0,58.0,0.002410231185440236,Midden
7026,1 Vermogensmisdrijven,2014,Hattem,Gelderland,185.0,57.0,0.0018199704869650763,Midden
7027,1 Vermogensmisdrijven,2015,Hattem,Gelderland,205.0,54.0,0.0020167240531234628,Midden
7028,1 Vermogensmisdrijven,2016,Hattem,Gelderland,195.0,57.0,0.0019183472700442696,Midden
7029,1 Vermogensmisdrijven,2017,Hattem,Gelderland,130.0,48.0,0.001278898180029513,Midden
7030,"2 Vernielingen, misdr.openb.orde/gezag",2013,Hattem,Gelderland,70.0,17.0,0.0006886374815543532,Midden
7031,"2 Vernielingen, misdr.openb.orde/gezag",2014,Hattem,Gelderland,55.0,17.0,0.0005410723069355632,Midden
7032,"2 Vernielingen, misdr.openb.orde/gezag",2015,Hattem,Gelderland,85.0,22.0,0.0008362026561731431,Midden
7033,"2 Vernielingen, misdr.openb.orde/gezag",2016,Hattem,Gelderland,60.0,17.0,0.0005902606984751599,Midden
7034,"2 Vernielingen, misdr.openb.orde/gezag",2017,Hattem,Gelderland,35.0,14.0,0.0003443187407771766,Midden
7035,3 Gewelds- en seksuele misdrijven,2013,Hattem,Gelderland,40.0,10.0,0.0003935071323167733,Midden
7036,3 Gewelds- en seksuele misdrijven,2014,Hattem,Gelderland,20.0,6.0,0.00019675356615838664,Midden
7037,3 Gewelds- en seksuele misdrijven,2015,Hattem,Gelderland,25.0,7.0,0.00024594195769798326,Midden
7038,3 Gewelds- en seksuele misdrijven,2016,Hattem,Gelderland,20.0,6.0,0.00019675356615838664,Midden
7039,3 Gewelds- en seksuele misdrijven,2017,Hattem,Gelderland,30.0,10.0,0.00029513034923757994,Midden
7040,4 Misdrijven WvSr (overig),2013,Hattem,Gelderland,0.0,0.0,0.0,Laag
7041,4 Misdrijven WvSr (overig),2014,Hattem,Gelderland,5.0,2.0,4.918839153959666e-05,Laag
7042,4 Misdrijven WvSr (overig),2015,Hattem,Gelderland,0.0,0.0,0.0,Laag
7043,4 Misdrijven WvSr (overig),2016,Hattem,Gelderland,5.0,1.0,4.918839153959666e-05,Laag
7044,4 Misdrijven WvSr (overig),2017,Hattem,Gelderland,5.0,1.0,4.918839153959666e-05,Laag
7045,5 Verkeersmisdrijven,2013,Hattem,Gelderland,55.0,12.0,0.0005410723069355632,Midden
7046,5 Verkeersmisdrijven,2014,Hattem,Gelderland,40.0,13.0,0.0003935071323167733,Midden
7047,5 Verkeersmisdrijven,2015,Hattem,Gelderland,50.0,13.0,0.0004918839153959665,Midden
7048,5 Verkeersmisdrijven,2016,Hattem,Gelderland,50.0,15.0,0.0004918839153959665,Midden
7049,5 Verkeersmisdrijven,2017,Hattem,Gelderland,55.0,21.0,0.0005410723069355632,Midden
7050,6 Drugsmisdrijven,2013,Hattem,Gelderland,5.0,1.0,4.918839153959666e-05,Laag
7051,6 Drugsmisdrijven,2014,Hattem,Gelderland,10.0,3.0,9.837678307919332e-05,Laag
7052,6 Drugsmisdrijven,2015,Hattem,Gelderland,5.0,2.0,4.918839153959666e-05,Laag
7053,6 Drugsmisdrijven,2016,Hattem,Gelderland,5.0,1.0,4.918839153959666e-05,Laag
7054,6 Drugsmisdrijven,2017,Hattem,Gelderland,10.0,4.0,9.837678307919332e-05,Laag
7055,7 (Vuur)wapenmisdrijven,2013,Hattem,Gelderland,5.0,1.0,4.918839153959666e-05,Laag
7056,7 (Vuur)wapenmisdrijven,2014,Hattem,Gelderland,5.0,1.0,4.918839153959666e-05,Laag
7057,7 (Vuur)wapenmisdrijven,2015,Hattem,Gelderland,5.0,1.0,4.918839153959666e-05,Laag
7058,7 (Vuur)wapenmisdrijven,2016,Hattem,Gelderland,0.0,0.0,0.0,Laag
7059,7 (Vuur)wapenmisdrijven,2017,Hattem,Gelderland,5.0,1.0,4.918839153959666e-05,Laag
7060,9 Misdrijven overige wetten,2013,Hattem,Gelderland,0.0,0.0,0.0,Laag
7061,9 Misdrijven overige wetten,2014,Hattem,Gelderland,0.0,0.0,0.0,Laag
7062,9 Misdrijven overige wetten,2015,Hattem,Gelderland,0.0,0.0,0.0,Laag
7063,9 Misdrijven overige wetten,2016,Hattem,Gelderland,5.0,1.0,4.918839153959666e-05,Laag
7064,9 Misdrijven overige wetten,2017,Hattem,Gelderland,0.0,0.0,0.0,Laag
7065,"Misdrijven, totaal",2013,Heemskerk,Noord-Holland,1865.0,100.0,0.018347270044269552,Hoog
7066,"Misdrijven, totaal",2014,Heemskerk,Noord-Holland,1760.0,100.0,0.017314313821938022,Hoog
7067,"Misdrijven, totaal",2015,Heemskerk,Noord-Holland,1785.0,100.0,0.017560255779636005,Hoog
7068,"Misdrijven, totaal",2016,Heemskerk,Noord-Holland,1370.0,100.0,0.013477619281849484,Hoog
7069,"Misdrijven, totaal",2017,Heemskerk,Noord-Holland,1315.0,100.0,0.01293654697491392,Hoog
7070,1 Vermogensmisdrijven,2013,Heemskerk,Noord-Holland,1215.0,65.0,0.011952779144121987,Hoog
7071,1 Vermogensmisdrijven,2014,Heemskerk,Noord-Holland,1120.0,64.0,0.011018199704869652,Hoog
7072,1 Vermogensmisdrijven,2015,Heemskerk,Noord-Holland,1145.0,64.0,0.011264141662567635,Hoog
7073,1 Vermogensmisdrijven,2016,Heemskerk,Noord-Holland,790.0,57.0,0.007771765863256272,Hoog
7074,1 Vermogensmisdrijven,2017,Heemskerk,Noord-Holland,800.0,61.0,0.007870142646335464,Hoog
7075,"2 Vernielingen, misdr.openb.orde/gezag",2013,Heemskerk,Noord-Holland,255.0,14.0,0.0025086079685194295,Midden
7076,"2 Vernielingen, misdr.openb.orde/gezag",2014,Heemskerk,Noord-Holland,285.0,16.0,0.0028037383177570096,Midden
7077,"2 Vernielingen, misdr.openb.orde/gezag",2015,Heemskerk,Noord-Holland,255.0,14.0,0.0025086079685194295,Midden
7078,"2 Vernielingen, misdr.openb.orde/gezag",2016,Heemskerk,Noord-Holland,250.0,18.0,0.002459419576979833,Midden
7079,"2 Vernielingen, misdr.openb.orde/gezag",2017,Heemskerk,Noord-Holland,195.0,15.0,0.0019183472700442696,Midden
7080,3 Gewelds- en seksuele misdrijven,2013,Heemskerk,Noord-Holland,145.0,8.0,0.0014264633546483031,Midden
7081,3 Gewelds- en seksuele misdrijven,2014,Heemskerk,Noord-Holland,145.0,8.0,0.0014264633546483031,Midden
7082,3 Gewelds- en seksuele misdrijven,2015,Heemskerk,Noord-Holland,130.0,7.0,0.001278898180029513,Midden
7083,3 Gewelds- en seksuele misdrijven,2016,Heemskerk,Noord-Holland,120.0,9.0,0.0011805213969503198,Midden
7084,3 Gewelds- en seksuele misdrijven,2017,Heemskerk,Noord-Holland,105.0,8.0,0.0010329562223315297,Midden
7085,4 Misdrijven WvSr (overig),2013,Heemskerk,Noord-Holland,5.0,0.0,4.918839153959666e-05,Laag
7086,4 Misdrijven WvSr (overig),2014,Heemskerk,Noord-Holland,5.0,0.0,4.918839153959666e-05,Laag
7087,4 Misdrijven WvSr (overig),2015,Heemskerk,Noord-Holland,15.0,1.0,0.00014756517461878997,Midden
7088,4 Misdrijven WvSr (overig),2016,Heemskerk,Noord-Holland,10.0,1.0,9.837678307919332e-05,Laag
7089,4 Misdrijven WvSr (overig),2017,Heemskerk,Noord-Holland,5.0,0.0,4.918839153959666e-05,Laag
7090,5 Verkeersmisdrijven,2013,Heemskerk,Noord-Holland,210.0,11.0,0.0020659124446630595,Midden
7091,5 Verkeersmisdrijven,2014,Heemskerk,Noord-Holland,160.0,9.0,0.0015740285292670931,Midden
7092,5 Verkeersmisdrijven,2015,Heemskerk,Noord-Holland,205.0,11.0,0.0020167240531234628,Midden
7093,5 Verkeersmisdrijven,2016,Heemskerk,Noord-Holland,175.0,13.0,0.001721593703885883,Midden
7094,5 Verkeersmisdrijven,2017,Heemskerk,Noord-Holland,195.0,15.0,0.0019183472700442696,Midden
7095,6 Drugsmisdrijven,2013,Heemskerk,Noord-Holland,15.0,1.0,0.00014756517461878997,Midden
7096,6 Drugsmisdrijven,2014,Heemskerk,Noord-Holland,20.0,1.0,0.00019675356615838664,Midden
7097,6 Drugsmisdrijven,2015,Heemskerk,Noord-Holland,20.0,1.0,0.00019675356615838664,Midden
7098,6 Drugsmisdrijven,2016,Heemskerk,Noord-Holland,15.0,1.0,0.00014756517461878997,Midden
7099,6 Drugsmisdrijven,2017,Heemskerk,Noord-Holland,10.0,1.0,9.837678307919332e-05,Laag
7100,7 (Vuur)wapenmisdrijven,2013,Heemskerk,Noord-Holland,15.0,1.0,0.00014756517461878997,Midden
7101,7 (Vuur)wapenmisdrijven,2014,Heemskerk,Noord-Holland,15.0,1.0,0.00014756517461878997,Midden
7102,7 (Vuur)wapenmisdrijven,2015,Heemskerk,Noord-Holland,10.0,1.0,9.837678307919332e-05,Laag
7103,7 (Vuur)wapenmisdrijven,2016,Heemskerk,Noord-Holland,5.0,1.0,4.918839153959666e-05,Laag
7104,7 (Vuur)wapenmisdrijven,2017,Heemskerk,Noord-Holland,5.0,0.0,4.918839153959666e-05,Laag
7105,9 Misdrijven overige wetten,2013,Heemskerk,Noord-Holland,5.0,0.0,4.918839153959666e-05,Laag
7106,9 Misdrijven overige wetten,2014,Heemskerk,Noord-Holland,5.0,0.0,4.918839153959666e-05,Laag
7107,9 Misdrijven overige wetten,2015,Heemskerk,Noord-Holland,5.0,0.0,4.918839153959666e-05,Laag
7108,9 Misdrijven overige wetten,2016,Heemskerk,Noord-Holland,5.0,0.0,4.918839153959666e-05,Laag
7109,9 Misdrijven overige wetten,2017,Heemskerk,Noord-Holland,5.0,0.0,4.918839153959666e-05,Laag
7110,"Misdrijven, totaal",2013,Heemstede,Noord-Holland,1760.0,100.0,0.017314313821938022,Hoog
7111,"Misdrijven, totaal",2014,Heemstede,Noord-Holland,1245.0,100.0,0.012247909493359568,Hoog
7112,"Misdrijven, totaal",2015,Heemstede,Noord-Holland,1190.0,100.0,0.011706837186424004,Hoog
7113,"Misdrijven, totaal",2016,Heemstede,Noord-Holland,1090.0,100.0,0.01072306935563207,Hoog
7114,"Misdrijven, totaal",2017,Heemstede,Noord-Holland,900.0,100.0,0.008853910477127398,Hoog
7115,1 Vermogensmisdrijven,2013,Heemstede,Noord-Holland,915.0,52.0,0.009001475651746188,Hoog
7116,1 Vermogensmisdrijven,2014,Heemstede,Noord-Holland,820.0,66.0,0.008066896212493851,Hoog
7117,1 Vermogensmisdrijven,2015,Heemstede,Noord-Holland,810.0,68.0,0.007968519429414659,Hoog
7118,1 Vermogensmisdrijven,2016,Heemstede,Noord-Holland,730.0,67.0,0.007181505164781112,Hoog
7119,1 Vermogensmisdrijven,2017,Heemstede,Noord-Holland,565.0,63.0,0.005558288243974422,Hoog
7120,"2 Vernielingen, misdr.openb.orde/gezag",2013,Heemstede,Noord-Holland,535.0,30.0,0.005263157894736842,Hoog
7121,"2 Vernielingen, misdr.openb.orde/gezag",2014,Heemstede,Noord-Holland,210.0,17.0,0.0020659124446630595,Midden
7122,"2 Vernielingen, misdr.openb.orde/gezag",2015,Heemstede,Noord-Holland,160.0,13.0,0.0015740285292670931,Midden
7123,"2 Vernielingen, misdr.openb.orde/gezag",2016,Heemstede,Noord-Holland,145.0,13.0,0.0014264633546483031,Midden
7124,"2 Vernielingen, misdr.openb.orde/gezag",2017,Heemstede,Noord-Holland,125.0,14.0,0.0012297097884899164,Midden
7125,3 Gewelds- en seksuele misdrijven,2013,Heemstede,Noord-Holland,70.0,4.0,0.0006886374815543532,Midden
7126,3 Gewelds- en seksuele misdrijven,2014,Heemstede,Noord-Holland,55.0,4.0,0.0005410723069355632,Midden
7127,3 Gewelds- en seksuele misdrijven,2015,Heemstede,Noord-Holland,45.0,4.0,0.0004426955238563699,Midden
7128,3 Gewelds- en seksuele misdrijven,2016,Heemstede,Noord-Holland,50.0,5.0,0.0004918839153959665,Midden
7129,3 Gewelds- en seksuele misdrijven,2017,Heemstede,Noord-Holland,55.0,6.0,0.0005410723069355632,Midden
7130,4 Misdrijven WvSr (overig),2013,Heemstede,Noord-Holland,20.0,1.0,0.00019675356615838664,Midden
7131,4 Misdrijven WvSr (overig),2014,Heemstede,Noord-Holland,5.0,0.0,4.918839153959666e-05,Laag
7132,4 Misdrijven WvSr (overig),2015,Heemstede,Noord-Holland,0.0,0.0,0.0,Laag
7133,4 Misdrijven WvSr (overig),2016,Heemstede,Noord-Holland,5.0,0.0,4.918839153959666e-05,Laag
7134,4 Misdrijven WvSr (overig),2017,Heemstede,Noord-Holland,5.0,1.0,4.918839153959666e-05,Laag
7135,5 Verkeersmisdrijven,2013,Heemstede,Noord-Holland,210.0,12.0,0.0020659124446630595,Midden
7136,5 Verkeersmisdrijven,2014,Heemstede,Noord-Holland,150.0,12.0,0.0014756517461878998,Midden
7137,5 Verkeersmisdrijven,2015,Heemstede,Noord-Holland,170.0,14.0,0.0016724053123462863,Midden
7138,5 Verkeersmisdrijven,2016,Heemstede,Noord-Holland,155.0,14.0,0.0015248401377274965,Midden
7139,5 Verkeersmisdrijven,2017,Heemstede,Noord-Holland,140.0,15.0,0.0013772749631087064,Midden
7140,6 Drugsmisdrijven,2013,Heemstede,Noord-Holland,5.0,0.0,4.918839153959666e-05,Laag
7141,6 Drugsmisdrijven,2014,Heemstede,Noord-Holland,0.0,0.0,0.0,Laag
7142,6 Drugsmisdrijven,2015,Heemstede,Noord-Holland,5.0,0.0,4.918839153959666e-05,Laag
7143,6 Drugsmisdrijven,2016,Heemstede,Noord-Holland,0.0,0.0,0.0,Laag
7144,6 Drugsmisdrijven,2017,Heemstede,Noord-Holland,5.0,0.0,4.918839153959666e-05,Laag
7145,7 (Vuur)wapenmisdrijven,2013,Heemstede,Noord-Holland,5.0,0.0,4.918839153959666e-05,Laag
7146,7 (Vuur)wapenmisdrijven,2014,Heemstede,Noord-Holland,0.0,0.0,0.0,Laag
7147,7 (Vuur)wapenmisdrijven,2015,Heemstede,Noord-Holland,5.0,0.0,4.918839153959666e-05,Laag
7148,7 (Vuur)wapenmisdrijven,2016,Heemstede,Noord-Holland,5.0,0.0,4.918839153959666e-05,Laag
7149,7 (Vuur)wapenmisdrijven,2017,Heemstede,Noord-Holland,5.0,0.0,4.918839153959666e-05,Laag
